time;target;date
23;420.883;10.07.2021
0;385.578;11.07.2021
1;348.503;11.07.2021
2;324.737;11.07.2021
3;312.247;11.07.2021
4;298.975;11.07.2021
5;282.235;11.07.2021
6;286.093;11.07.2021
7;302.998;11.07.2021
8;330.49;11.07.2021
9;374.52;11.07.2021
10;411.562;11.07.2021
11;433.267;11.07.2021
12;437.659;11.07.2021
13;436.346;11.07.2021
14;433.222;11.07.2021
15;431.508;11.07.2021
16;429.98;11.07.2021
17;432.626;11.07.2021
18;431.606;11.07.2021
19;431.663;11.07.2021
20;425.057;11.07.2021
21;422.083;11.07.2021
22;437.498;11.07.2021
23;432.965;11.07.2021
0;392.504;12.07.2021
1;351.711;12.07.2021
2;323.632;12.07.2021
3;314.154;12.07.2021
4;303.465;12.07.2021
5;289.87;12.07.2021
6;299.267;12.07.2021
7;331.677;12.07.2021
8;375.597;12.07.2021
9;437.027;12.07.2021
10;478.335;12.07.2021
11;495.766;12.07.2021
12;503.03;12.07.2021
13;501.323;12.07.2021
14;504.773;12.07.2021
15;503.295;12.07.2021
16;503.247;12.07.2021
17;493.275;12.07.2021
18;481.645;12.07.2021
19;473.618;12.07.2021
20;461.904;12.07.2021
21;458.588;12.07.2021
22;469.406;12.07.2021
23;455.079;12.07.2021
0;407.747;13.07.2021
1;361.641;13.07.2021
2;335.435;13.07.2021
3;322.681;13.07.2021
4;311.118;13.07.2021
5;298.001;13.07.2021
6;307.304;13.07.2021
7;340.005;13.07.2021
8;387.379;13.07.2021
9;448.716;13.07.2021
10;488.484;13.07.2021
11;506.706;13.07.2021
12;511.05;13.07.2021
13;505.763;13.07.2021
14;509.55;13.07.2021
15;506.326;13.07.2021
16;504.673;13.07.2021
17;496.694;13.07.2021
18;482.593;13.07.2021
19;470.64;13.07.2021
20;460.212;13.07.2021
21;451.612;13.07.2021
22;458.884;13.07.2021
23;448.651;13.07.2021
0;402.587;14.07.2021
1;360.066;14.07.2021
2;332.843;14.07.2021
3;321.424;14.07.2021
4;311.968;14.07.2021
5;297.169;14.07.2021
6;305.156;14.07.2021
7;339.44;14.07.2021
8;384.069;14.07.2021
9;443.581;14.07.2021
10;481.171;14.07.2021
11;496.806;14.07.2021
12;499.922;14.07.2021
13;494.494;14.07.2021
14;501.413;14.07.2021
15;498.54;14.07.2021
16;501.995;14.07.2021
17;498.648;14.07.2021
18;489.479;14.07.2021
19;481.152;14.07.2021
20;466.181;14.07.2021
21;457.263;14.07.2021
22;468.97;14.07.2021
23;460.363;14.07.2021
0;416.963;15.07.2021
1;373.762;15.07.2021
2;346.354;15.07.2021
3;332.291;15.07.2021
4;321.454;15.07.2021
5;307.6;15.07.2021
6;316.827;15.07.2021
7;348.819;15.07.2021
8;389.457;15.07.2021
9;446.717;15.07.2021
10;485.151;15.07.2021
11;504.523;15.07.2021
12;508.96;15.07.2021
13;506.51;15.07.2021
14;511.735;15.07.2021
15;510.683;15.07.2021
16;507.114;15.07.2021
17;500.9;15.07.2021
18;493.056;15.07.2021
19;482.383;15.07.2021
20;468.998;15.07.2021
21;460.698;15.07.2021
22;469.621;15.07.2021
23;460.828;15.07.2021
0;416.715;16.07.2021
1;372.625;16.07.2021
2;347.306;16.07.2021
3;332.747;16.07.2021
4;323.737;16.07.2021
5;306.581;16.07.2021
6;315.227;16.07.2021
7;350.185;16.07.2021
8;399.239;16.07.2021
9;459.276;16.07.2021
10;499.439;16.07.2021
11;514.175;16.07.2021
12;517.457;16.07.2021
13;511.463;16.07.2021
14;513.519;16.07.2021
15;508.922;16.07.2021
16;496.773;16.07.2021
17;487.733;16.07.2021
18;478.228;16.07.2021
19;469.587;16.07.2021
20;457.328;16.07.2021
21;449.457;16.07.2021
22;461.707;16.07.2021
23;451.965;16.07.2021
0;410.188;17.07.2021
1;369.513;17.07.2021
2;346.446;17.07.2021
3;331.576;17.07.2021
4;321.451;17.07.2021
5;307.763;17.07.2021
6;309.435;17.07.2021
7;327.536;17.07.2021
8;364.333;17.07.2021
9;416.046;17.07.2021
10;457.251;17.07.2021
11;475.969;17.07.2021
12;482.99;17.07.2021
13;481.017;17.07.2021
14;478.274;17.07.2021
15;475.03;17.07.2021
16;471.415;17.07.2021
17;468.101;17.07.2021
18;464.429;17.07.2021
19;456.25;17.07.2021
20;442.422;17.07.2021
21;433.155;17.07.2021
22;444.347;17.07.2021
23;438.921;17.07.2021
0;400.405;18.07.2021
1;361.32;18.07.2021
2;337.334;18.07.2021
3;323.932;18.07.2021
4;314.814;18.07.2021
5;297.695;18.07.2021
6;301.133;18.07.2021
7;318.095;18.07.2021
8;344.665;18.07.2021
9;384.0;18.07.2021
10;422.949;18.07.2021
11;442.147;18.07.2021
12;448.066;18.07.2021
13;444.995;18.07.2021
14;441.204;18.07.2021
15;438.497;18.07.2021
16;437.888;18.07.2021
17;437.598;18.07.2021
18;436.143;18.07.2021
19;432.054;18.07.2021
20;423.794;18.07.2021
21;422.681;18.07.2021
22;438.374;18.07.2021
23;423.944;18.07.2021
0;379.27;19.07.2021
1;341.235;19.07.2021
2;320.036;19.07.2021
3;309.68;19.07.2021
4;302.133;19.07.2021
5;288.819;19.07.2021
6;297.418;19.07.2021
7;330.198;19.07.2021
8;372.25;19.07.2021
9;427.372;19.07.2021
10;461.008;19.07.2021
11;472.554;19.07.2021
12;479.748;19.07.2021
13;473.797;19.07.2021
14;476.863;19.07.2021
15;472.563;19.07.2021
16;468.277;19.07.2021
17;464.594;19.07.2021
18;456.32;19.07.2021
19;450.392;19.07.2021
20;438.871;19.07.2021
21;429.952;19.07.2021
22;445.821;19.07.2021
23;430.348;19.07.2021
0;385.379;20.07.2021
1;344.779;20.07.2021
2;320.752;20.07.2021
3;310.603;20.07.2021
4;302.601;20.07.2021
5;288.138;20.07.2021
6;295.812;20.07.2021
7;328.825;20.07.2021
8;371.048;20.07.2021
9;424.216;20.07.2021
10;460.519;20.07.2021
11;473.765;20.07.2021
12;475.781;20.07.2021
13;469.792;20.07.2021
14;474.143;20.07.2021
15;473.763;20.07.2021
16;475.402;20.07.2021
17;470.115;20.07.2021
18;459.324;20.07.2021
19;452.32;20.07.2021
20;440.397;20.07.2021
21;430.851;20.07.2021
22;445.578;20.07.2021
23;431.704;20.07.2021
0;386.508;21.07.2021
1;346.42;21.07.2021
2;320.747;21.07.2021
3;308.82;21.07.2021
4;301.332;21.07.2021
5;286.807;21.07.2021
6;294.628;21.07.2021
7;328.764;21.07.2021
8;370.895;21.07.2021
9;424.288;21.07.2021
10;460.959;21.07.2021
11;469.332;21.07.2021
12;472.357;21.07.2021
13;465.541;21.07.2021
14;467.8;21.07.2021
15;467.229;21.07.2021
16;467.69;21.07.2021
17;464.389;21.07.2021
18;453.565;21.07.2021
19;446.087;21.07.2021
20;435.717;21.07.2021
21;430.389;21.07.2021
22;447.11;21.07.2021
23;429.809;21.07.2021
0;384.102;22.07.2021
1;342.091;22.07.2021
2;319.476;22.07.2021
3;308.631;22.07.2021
4;301.298;22.07.2021
5;288.816;22.07.2021
6;295.177;22.07.2021
7;326.138;22.07.2021
8;367.926;22.07.2021
9;424.335;22.07.2021
10;460.795;22.07.2021
11;474.259;22.07.2021
12;475.077;22.07.2021
13;468.978;22.07.2021
14;472.953;22.07.2021
15;472.54;22.07.2021
16;472.024;22.07.2021
17;466.086;22.07.2021
18;451.728;22.07.2021
19;444.937;22.07.2021
20;435.897;22.07.2021
21;431.974;22.07.2021
22;448.548;22.07.2021
23;430.456;22.07.2021
0;385.565;23.07.2021
1;344.11;23.07.2021
2;320.721;23.07.2021
3;308.775;23.07.2021
4;301.192;23.07.2021
5;290.415;23.07.2021
6;296.916;23.07.2021
7;329.391;23.07.2021
8;371.684;23.07.2021
9;429.152;23.07.2021
10;464.15;23.07.2021
11;476.354;23.07.2021
12;479.693;23.07.2021
13;473.686;23.07.2021
14;478.229;23.07.2021
15;477.391;23.07.2021
16;475.048;23.07.2021
17;467.422;23.07.2021
18;458.554;23.07.2021
19;449.633;23.07.2021
20;437.759;23.07.2021
21;427.367;23.07.2021
22;447.586;23.07.2021
23;429.805;23.07.2021
0;390.328;24.07.2021
1;350.266;24.07.2021
2;327.0;24.07.2021
3;314.911;24.07.2021
4;306.637;24.07.2021
5;293.063;24.07.2021
6;292.117;24.07.2021
7;309.937;24.07.2021
8;340.77;24.07.2021
9;390.539;24.07.2021
10;426.23;24.07.2021
11;444.882;24.07.2021
12;450.549;24.07.2021
13;445.487;24.07.2021
14;442.617;24.07.2021
15;440.321;24.07.2021
16;438.234;24.07.2021
17;437.889;24.07.2021
18;432.93;24.07.2021
19;428.734;24.07.2021
20;417.651;24.07.2021
21;412.887;24.07.2021
22;430.065;24.07.2021
23;413.353;24.07.2021
0;374.093;25.07.2021
1;337.921;25.07.2021
2;315.446;25.07.2021
3;304.277;25.07.2021
4;295.935;25.07.2021
5;282.555;25.07.2021
6;282.559;25.07.2021
7;297.211;25.07.2021
8;326.505;25.07.2021
9;373.285;25.07.2021
10;412.919;25.07.2021
11;432.23;25.07.2021
12;439.356;25.07.2021
13;437.091;25.07.2021
14;435.235;25.07.2021
15;433.682;25.07.2021
16;435.181;25.07.2021
17;435.057;25.07.2021
18;434.013;25.07.2021
19;433.514;25.07.2021
20;426.791;25.07.2021
21;430.509;25.07.2021
22;448.058;25.07.2021
23;426.953;25.07.2021
0;383.794;26.07.2021
1;340.951;26.07.2021
2;319.139;26.07.2021
3;308.038;26.07.2021
4;300.175;26.07.2021
5;290.121;26.07.2021
6;296.169;26.07.2021
7;324.429;26.07.2021
8;368.05;26.07.2021
9;426.375;26.07.2021
10;469.732;26.07.2021
11;485.232;26.07.2021
12;491.444;26.07.2021
13;482.393;26.07.2021
14;489.745;26.07.2021
15;487.405;26.07.2021
16;487.05;26.07.2021
17;481.61;26.07.2021
18;471.519;26.07.2021
19;463.419;26.07.2021
20;452.076;26.07.2021
21;452.086;26.07.2021
22;465.259;26.07.2021
23;436.257;26.07.2021
0;388.888;27.07.2021
1;348.941;27.07.2021
2;328.38;27.07.2021
3;317.031;27.07.2021
4;309.942;27.07.2021
5;300.212;27.07.2021
6;303.881;27.07.2021
7;335.643;27.07.2021
8;378.045;27.07.2021
9;434.089;27.07.2021
10;476.484;27.07.2021
11;493.757;27.07.2021
12;497.866;27.07.2021
13;492.623;27.07.2021
14;496.781;27.07.2021
15;495.73;27.07.2021
16;497.69;27.07.2021
17;491.676;27.07.2021
18;479.259;27.07.2021
19;469.963;27.07.2021
20;458.955;27.07.2021
21;452.928;27.07.2021
22;468.858;27.07.2021
23;443.43;27.07.2021
0;395.252;28.07.2021
1;354.39;28.07.2021
2;329.312;28.07.2021
3;316.462;28.07.2021
4;311.866;28.07.2021
5;301.2;28.07.2021
6;305.42;28.07.2021
7;337.235;28.07.2021
8;382.043;28.07.2021
9;442.288;28.07.2021
10;478.99;28.07.2021
11;492.04;28.07.2021
12;496.132;28.07.2021
13;491.412;28.07.2021
14;496.282;28.07.2021
15;495.041;28.07.2021
16;495.938;28.07.2021
17;489.732;28.07.2021
18;476.61;28.07.2021
19;470.366;28.07.2021
20;459.366;28.07.2021
21;458.603;28.07.2021
22;475.773;28.07.2021
23;446.968;28.07.2021
0;400.432;29.07.2021
1;358.739;29.07.2021
2;337.243;29.07.2021
3;325.08;29.07.2021
4;319.001;29.07.2021
5;307.855;29.07.2021
6;311.07;29.07.2021
7;342.53;29.07.2021
8;386.532;29.07.2021
9;445.996;29.07.2021
10;482.847;29.07.2021
11;497.95;29.07.2021
12;500.245;29.07.2021
13;494.53;29.07.2021
14;497.855;29.07.2021
15;494.777;29.07.2021
16;495.221;29.07.2021
17;488.012;29.07.2021
18;475.708;29.07.2021
19;468.28;29.07.2021
20;460.319;29.07.2021
21;461.983;29.07.2021
22;469.049;29.07.2021
23;437.649;29.07.2021
0;393.962;30.07.2021
1;354.337;30.07.2021
2;330.826;30.07.2021
3;319.972;30.07.2021
4;313.404;30.07.2021
5;302.106;30.07.2021
6;306.345;30.07.2021
7;338.189;30.07.2021
8;379.775;30.07.2021
9;433.721;30.07.2021
10;466.953;30.07.2021
11;478.14;30.07.2021
12;480.705;30.07.2021
13;472.759;30.07.2021
14;476.024;30.07.2021
15;475.237;30.07.2021
16;472.961;30.07.2021
17;468.803;30.07.2021
18;461.845;30.07.2021
19;454.984;30.07.2021
20;442.722;30.07.2021
21;436.939;30.07.2021
22;455.387;30.07.2021
23;430.895;30.07.2021
0;389.326;31.07.2021
1;352.343;31.07.2021
2;326.778;31.07.2021
3;313.915;31.07.2021
4;304.615;31.07.2021
5;293.026;31.07.2021
6;290.485;31.07.2021
7;310.202;31.07.2021
8;343.616;31.07.2021
9;391.465;31.07.2021
10;433.663;31.07.2021
11;455.215;31.07.2021
12;460.699;31.07.2021
13;459.414;31.07.2021
14;457.013;31.07.2021
15;453.113;31.07.2021
16;448.028;31.07.2021
17;451.107;31.07.2021
18;451.12;31.07.2021
19;442.287;31.07.2021
20;430.724;31.07.2021
21;428.455;31.07.2021
22;446.776;31.07.2021
23;421.784;31.07.2021
0;382.818;01.08.2021
1;348.606;01.08.2021
2;327.006;01.08.2021
3;316.174;01.08.2021
4;306.703;01.08.2021
5;293.671;01.08.2021
6;291.286;01.08.2021
7;306.989;01.08.2021
8;332.893;01.08.2021
9;376.054;01.08.2021
10;411.637;01.08.2021
11;431.138;01.08.2021
12;439.376;01.08.2021
13;437.658;01.08.2021
14;434.582;01.08.2021
15;431.463;01.08.2021
16;427.382;01.08.2021
17;429.26;01.08.2021
18;435.235;01.08.2021
19;437.907;01.08.2021
20;429.645;01.08.2021
21;435.071;01.08.2021
22;443.981;01.08.2021
23;416.431;01.08.2021
0;374.148;02.08.2021
1;338.734;02.08.2021
2;317.817;02.08.2021
3;307.579;02.08.2021
4;302.074;02.08.2021
5;296.158;02.08.2021
6;299.14;02.08.2021
7;328.511;02.08.2021
8;369.817;02.08.2021
9;421.578;02.08.2021
10;457.645;02.08.2021
11;473.213;02.08.2021
12;476.804;02.08.2021
13;469.933;02.08.2021
14;467.579;02.08.2021
15;466.727;02.08.2021
16;461.474;02.08.2021
17;461.455;02.08.2021
18;450.657;02.08.2021
19;444.101;02.08.2021
20;435.987;02.08.2021
21;439.614;02.08.2021
22;445.307;02.08.2021
23;421.394;02.08.2021
0;376.329;03.08.2021
1;341.709;03.08.2021
2;319.08;03.08.2021
3;308.736;03.08.2021
4;304.021;03.08.2021
5;294.944;03.08.2021
6;297.001;03.08.2021
7;330.378;03.08.2021
8;369.543;03.08.2021
9;419.259;03.08.2021
10;453.253;03.08.2021
11;469.487;03.08.2021
12;469.487;03.08.2021
13;464.126;03.08.2021
14;464.361;03.08.2021
15;463.931;03.08.2021
16;460.666;03.08.2021
17;460.349;03.08.2021
18;450.544;03.08.2021
19;448.954;03.08.2021
20;442.739;03.08.2021
21;447.045;03.08.2021
22;453.249;03.08.2021
23;424.248;03.08.2021
0;378.393;04.08.2021
1;340.48;04.08.2021
2;320.483;04.08.2021
3;309.297;04.08.2021
4;302.852;04.08.2021
5;296.117;04.08.2021
6;295.357;04.08.2021
7;326.863;04.08.2021
8;370.895;04.08.2021
9;421.244;04.08.2021
10;458.244;04.08.2021
11;472.708;04.08.2021
12;474.582;04.08.2021
13;465.282;04.08.2021
14;468.287;04.08.2021
15;466.422;04.08.2021
16;462.051;04.08.2021
17;460.667;04.08.2021
18;450.973;04.08.2021
19;446.456;04.08.2021
20;439.455;04.08.2021
21;439.938;04.08.2021
22;453.687;04.08.2021
23;427.133;04.08.2021
0;383.658;05.08.2021
1;344.145;05.08.2021
2;322.0;05.08.2021
3;310.8;05.08.2021
4;304.544;05.08.2021
5;296.236;05.08.2021
6;296.135;05.08.2021
7;328.174;05.08.2021
8;369.829;05.08.2021
9;423.278;05.08.2021
10;458.855;05.08.2021
11;471.462;05.08.2021
12;470.803;05.08.2021
13;463.159;05.08.2021
14;469.007;05.08.2021
15;468.586;05.08.2021
16;467.579;05.08.2021
17;466.456;05.08.2021
18;457.746;05.08.2021
19;452.699;05.08.2021
20;440.827;05.08.2021
21;443.672;05.08.2021
22;454.821;05.08.2021
23;427.76;05.08.2021
0;382.285;06.08.2021
1;341.879;06.08.2021
2;317.622;06.08.2021
3;307.303;06.08.2021
4;300.415;06.08.2021
5;291.309;06.08.2021
6;290.673;06.08.2021
7;322.798;06.08.2021
8;364.889;06.08.2021
9;415.356;06.08.2021
10;444.953;06.08.2021
11;460.272;06.08.2021
12;465.777;06.08.2021
13;457.724;06.08.2021
14;465.094;06.08.2021
15;463.237;06.08.2021
16;459.473;06.08.2021
17;458.852;06.08.2021
18;463.651;06.08.2021
19;459.816;06.08.2021
20;448.82;06.08.2021
21;451.526;06.08.2021
22;442.03;06.08.2021
23;414.514;06.08.2021
0;375.808;07.08.2021
1;340.254;07.08.2021
2;319.359;07.08.2021
3;308.212;07.08.2021
4;302.033;07.08.2021
5;298.453;07.08.2021
6;290.693;07.08.2021
7;306.386;07.08.2021
8;334.393;07.08.2021
9;382.672;07.08.2021
10;421.244;07.08.2021
11;444.244;07.08.2021
12;450.841;07.08.2021
13;446.643;07.08.2021
14;442.703;07.08.2021
15;439.264;07.08.2021
16;433.417;07.08.2021
17;435.312;07.08.2021
18;430.665;07.08.2021
19;425.743;07.08.2021
20;417.793;07.08.2021
21;423.065;07.08.2021
22;435.174;07.08.2021
23;409.845;07.08.2021
0;370.836;08.08.2021
1;333.969;08.08.2021
2;312.51;08.08.2021
3;302.032;08.08.2021
4;296.068;08.08.2021
5;289.246;08.08.2021
6;282.645;08.08.2021
7;296.171;08.08.2021
8;321.313;08.08.2021
9;366.511;08.08.2021
10;408.551;08.08.2021
11;435.633;08.08.2021
12;447.157;08.08.2021
13;446.323;08.08.2021
14;441.725;08.08.2021
15;436.461;08.08.2021
16;433.702;08.08.2021
17;434.027;08.08.2021
18;433.543;08.08.2021
19;430.242;08.08.2021
20;425.255;08.08.2021
21;435.549;08.08.2021
22;446.439;08.08.2021
23;420.395;08.08.2021
0;373.448;09.08.2021
1;336.208;09.08.2021
2;312.903;09.08.2021
3;302.021;09.08.2021
4;295.207;09.08.2021
5;289.509;09.08.2021
6;288.643;09.08.2021
7;322.381;09.08.2021
8;365.534;09.08.2021
9;420.286;09.08.2021
10;453.822;09.08.2021
11;472.494;09.08.2021
12;472.47;09.08.2021
13;466.982;09.08.2021
14;470.736;09.08.2021
15;470.739;09.08.2021
16;464.861;09.08.2021
17;461.943;09.08.2021
18;454.34;09.08.2021
19;446.707;09.08.2021
20;438.141;09.08.2021
21;446.867;09.08.2021
22;455.413;09.08.2021
23;426.116;09.08.2021
0;380.314;10.08.2021
1;339.146;10.08.2021
2;316.539;10.08.2021
3;304.05;10.08.2021
4;298.455;10.08.2021
5;294.061;10.08.2021
6;293.13;10.08.2021
7;325.344;10.08.2021
8;370.143;10.08.2021
9;426.002;10.08.2021
10;460.439;10.08.2021
11;474.24;10.08.2021
12;475.166;10.08.2021
13;468.033;10.08.2021
14;471.102;10.08.2021
15;469.668;10.08.2021
16;465.147;10.08.2021
17;467.52;10.08.2021
18;461.288;10.08.2021
19;452.326;10.08.2021
20;441.984;10.08.2021
21;447.358;10.08.2021
22;448.29;10.08.2021
23;418.718;10.08.2021
0;373.507;11.08.2021
1;334.147;11.08.2021
2;312.878;11.08.2021
3;302.299;11.08.2021
4;295.843;11.08.2021
5;293.845;11.08.2021
6;291.376;11.08.2021
7;323.051;11.08.2021
8;366.445;11.08.2021
9;420.585;11.08.2021
10;454.849;11.08.2021
11;464.658;11.08.2021
12;465.382;11.08.2021
13;457.691;11.08.2021
14;465.005;11.08.2021
15;464.565;11.08.2021
16;461.953;11.08.2021
17;459.668;11.08.2021
18;449.995;11.08.2021
19;445.424;11.08.2021
20;440.661;11.08.2021
21;451.739;11.08.2021
22;451.476;11.08.2021
23;421.612;11.08.2021
0;378.635;12.08.2021
1;338.584;12.08.2021
2;318.208;12.08.2021
3;308.346;12.08.2021
4;301.405;12.08.2021
5;298.192;12.08.2021
6;299.397;12.08.2021
7;330.701;12.08.2021
8;374.261;12.08.2021
9;429.515;12.08.2021
10;465.424;12.08.2021
11;478.346;12.08.2021
12;479.787;12.08.2021
13;470.142;12.08.2021
14;474.781;12.08.2021
15;473.565;12.08.2021
16;472.193;12.08.2021
17;468.427;12.08.2021
18;459.541;12.08.2021
19;453.319;12.08.2021
20;444.568;12.08.2021
21;456.096;12.08.2021
22;458.892;12.08.2021
23;429.493;12.08.2021
0;384.945;13.08.2021
1;345.683;13.08.2021
2;322.641;13.08.2021
3;310.792;13.08.2021
4;304.823;13.08.2021
5;300.324;13.08.2021
6;298.805;13.08.2021
7;331.532;13.08.2021
8;374.03;13.08.2021
9;429.65;13.08.2021
10;468.014;13.08.2021
11;481.161;13.08.2021
12;480.831;13.08.2021
13;471.347;13.08.2021
14;475.683;13.08.2021
15;476.548;13.08.2021
16;471.673;13.08.2021
17;468.638;13.08.2021
18;461.708;13.08.2021
19;453.64;13.08.2021
20;446.204;13.08.2021
21;456.164;13.08.2021
22;456.498;13.08.2021
23;428.751;13.08.2021
0;387.814;14.08.2021
1;350.926;14.08.2021
2;326.974;14.08.2021
3;314.665;14.08.2021
4;306.94;14.08.2021
5;303.133;14.08.2021
6;297.786;14.08.2021
7;313.463;14.08.2021
8;347.417;14.08.2021
9;398.019;14.08.2021
10;434.838;14.08.2021
11;455.524;14.08.2021
12;459.215;14.08.2021
13;452.944;14.08.2021
14;448.183;14.08.2021
15;443.471;14.08.2021
16;440.111;14.08.2021
17;440.389;14.08.2021
18;436.994;14.08.2021
19;432.636;14.08.2021
20;425.217;14.08.2021
21;440.278;14.08.2021
22;440.465;14.08.2021
23;413.976;14.08.2021
0;375.885;15.08.2021
1;341.329;15.08.2021
2;319.136;15.08.2021
3;308.058;15.08.2021
4;300.431;15.08.2021
5;296.252;15.08.2021
6;290.187;15.08.2021
7;302.335;15.08.2021
8;329.303;15.08.2021
9;373.15;15.08.2021
10;411.921;15.08.2021
11;435.468;15.08.2021
12;437.63;15.08.2021
13;434.629;15.08.2021
14;434.299;15.08.2021
15;431.709;15.08.2021
16;430.548;15.08.2021
17;433.03;15.08.2021
18;433.715;15.08.2021
19;429.936;15.08.2021
20;423.98;15.08.2021
21;443.599;15.08.2021
22;448.556;15.08.2021
23;416.568;15.08.2021
0;372.187;16.08.2021
1;334.604;16.08.2021
2;312.925;16.08.2021
3;301.665;16.08.2021
4;296.252;16.08.2021
5;294.059;16.08.2021
6;291.701;16.08.2021
7;325.288;16.08.2021
8;369.206;16.08.2021
9;427.832;16.08.2021
10;465.646;16.08.2021
11;480.2;16.08.2021
12;482.677;16.08.2021
13;478.096;16.08.2021
14;481.273;16.08.2021
15;485.477;16.08.2021
16;485.643;16.08.2021
17;483.256;16.08.2021
18;470.967;16.08.2021
19;459.361;16.08.2021
20;454.553;16.08.2021
21;468.685;16.08.2021
22;462.662;16.08.2021
23;427.909;16.08.2021
0;382.071;17.08.2021
1;345.902;17.08.2021
2;323.846;17.08.2021
3;311.226;17.08.2021
4;306.493;17.08.2021
5;303.506;17.08.2021
6;303.617;17.08.2021
7;331.278;17.08.2021
8;377.937;17.08.2021
9;428.904;17.08.2021
10;461.719;17.08.2021
11;474.472;17.08.2021
12;475.113;17.08.2021
13;465.733;17.08.2021
14;467.822;17.08.2021
15;466.613;17.08.2021
16;463.47;17.08.2021
17;462.058;17.08.2021
18;455.542;17.08.2021
19;455.914;17.08.2021
20;451.127;17.08.2021
21;463.714;17.08.2021
22;452.238;17.08.2021
23;421.848;17.08.2021
0;375.676;18.08.2021
1;337.748;18.08.2021
2;315.527;18.08.2021
3;302.589;18.08.2021
4;295.837;18.08.2021
5;294.538;18.08.2021
6;292.776;18.08.2021
7;321.521;18.08.2021
8;366.525;18.08.2021
9;416.244;18.08.2021
10;450.536;18.08.2021
11;467.176;18.08.2021
12;469.206;18.08.2021
13;462.788;18.08.2021
